Program: dinput8.dll
Image base: 10000000

== Interesting symbols ==
  1000e6d0 | FUN_1000e6d0
-- String: Detoured Map WndNotification
  <no referencing functions found>
-- String: First Click - Main Hook
  1003cd50 | FUN_1003cd50
-- String: Second Click - Main Hook
  1003cd50 | FUN_1003cd50

== Decompiled functions ==
---- DirectInput8Create @ 100c2470 ----

int DirectInput8Create(undefined4 param_1,undefined4 param_2,undefined4 param_3,undefined4 param_4,
                      int *param_5)

{
  int iVar1;
  uint *unaff_ESI;
  
                    /* 0xc2470  1  DirectInput8Create */
  if (DAT_1017bfc0 == (code *)0x0) {
    return -0x7fffbffb;
  }
  iVar1 = (*DAT_1017bfc0)(param_1,param_2,param_3,param_4);
  if (-1 < iVar1) {
    FUN_100c69c0(param_5,unaff_ESI);
  }
  return iVar1;
}



---- AddDetour @ 100ea880 ----

undefined4 __cdecl AddDetour(uint *param_1,char *param_2,char *param_3,uint param_4)

{
  int *piVar1;
  undefined4 *puVar2;
  int iVar3;
  char *pcVar4;
  undefined4 uVar5;
  
                    /* 0xea880  303  AddDetour */
  EnterCriticalSection((LPCRITICAL_SECTION)&DAT_1017c180);
  uVar5 = 1;
  DebugSpew(0x1013fe58);
  piVar1 = DAT_1017c16c;
  while( true ) {
    if (piVar1 == (int *)0x0) {
      puVar2 = (undefined4 *)FUN_1003d106(0x4a);
      puVar2[1] = param_4;
      *puVar2 = param_1;
      FUN_10059200(puVar2 + 2,param_1,param_4);
      piVar1 = DAT_1017c16c;
      *(int **)((int)puVar2 + 0x42) = DAT_1017c16c;
      if (piVar1 != (int *)0x0) {
        *(undefined4 **)((int)piVar1 + 0x46) = puVar2;
      }
      *(undefined4 *)((int)puVar2 + 0x46) = 0;
      if ((param_2 == (char *)0x0) ||
         (iVar3 = FUN_10001680(param_3,(char *)param_1,param_2), iVar3 != 0)) {
        pcVar4 = "Detour success.";
      }
      else {
        uVar5 = 0;
        param_3 = (char *)0x0;
        pcVar4 = "Detour failed.";
        param_2 = (char *)0x0;
      }
      *(char **)((int)puVar2 + 0x3a) = param_2;
      *(char **)((int)puVar2 + 0x3e) = param_3;
      DebugSpew((int)pcVar4);
      DAT_1017c16c = puVar2;
      LeaveCriticalSection((LPCRITICAL_SECTION)&DAT_1017c180);
      return uVar5;
    }
    if ((uint *)*piVar1 == param_1) break;
    piVar1 = *(int **)((int)piVar1 + 0x42);
  }
  DebugSpew(0x1013fe78);
  LeaveCriticalSection((LPCRITICAL_SECTION)&DAT_1017c180);
  return 0;
}



---- AddDetourf @ 100ed4e0 ----

void __cdecl AddDetourf(char *param_1)

{
  undefined1 *puVar1;
  uint uVar2;
  int iVar3;
  int local_c;
  char *local_8;
  char *local_4;
  
  iVar3 = 0;
  uVar2 = 0;
  puVar1 = (undefined1 *)register0x00000010;
  do {
    if (uVar2 < 3) {
      (&local_c)[uVar2] = iVar3;
      uVar2 = uVar2 + 1;
    }
    iVar3 = *(int *)(puVar1 + 8);
    puVar1 = puVar1 + 4;
  } while (iVar3 != -1);
  if (uVar2 == 3) {
    AddDetour((uint *)param_1,local_8,local_4,0x14);
    return;
  }
  DebugSpew(0x1013feb8);
  return;
}



---- RemoveDetour @ 100ed400 ----

void __cdecl RemoveDetour(int param_1)

{
  int *piVar1;
  int *piVar2;
  char *pcVar3;
  int *piVar4;
  
                    /* 0xed400  863  RemoveDetour */
  EnterCriticalSection((LPCRITICAL_SECTION)&DAT_1017c180);
  DebugSpew(0x1013fed0);
  piVar1 = DAT_1017c16c;
  do {
    if (piVar1 == (int *)0x0) {
      pcVar3 = "Detour not found in RemoveDetour()";
LAB_100ed440:
      DebugSpew((int)pcVar3);
      LeaveCriticalSection((LPCRITICAL_SECTION)&DAT_1017c180);
      return;
    }
    if (*piVar1 == param_1) {
      if (*(char **)((int)piVar1 + 0x3a) != (char *)0x0) {
        FUN_10001000(*(char **)((int)piVar1 + 0x3e),*(char **)((int)piVar1 + 0x3a));
      }
      piVar4 = *(int **)((int)piVar1 + 0x42);
      piVar2 = piVar4;
      if (*(int *)((int)piVar1 + 0x46) != 0) {
        *(int **)(*(int *)((int)piVar1 + 0x46) + 0x42) = piVar4;
        piVar4 = *(int **)((int)piVar1 + 0x42);
        piVar2 = DAT_1017c16c;
      }
      DAT_1017c16c = piVar2;
      if (piVar4 != (int *)0x0) {
        *(undefined4 *)((int)piVar4 + 0x46) = *(undefined4 *)((int)piVar1 + 0x46);
      }
      FUN_1003d4c0(piVar1);
      pcVar3 = "Detour removed.";
      goto LAB_100ed440;
    }
    piVar1 = *(int **)((int)piVar1 + 0x42);
  } while( true );
}



---- InitializeChatHook @ 100c6de0 ----

void InitializeChatHook(void)

{
                    /* 0xc6de0  777  InitializeChatHook */
  DebugSpew(0x1013a65c);
  AddDetourf(CEverQuest__dsp_chat);
  AddDetourf(CEverQuest__DoTellWindow);
  AddDetourf(CEverQuest__UPCNotificationFlush);
  return;
}



---- InitializeDisplayHook @ 100c70c0 ----

void InitializeDisplayHook(void)

{
                    /* 0xc70c0  778  InitializeDisplayHook */
  DebugSpew(0x1013a6c8);
  AddDetourf(CDisplay__CleanGameUI);
  AddDetourf(CDisplay__ReloadUI);
  AddDetourf(CDisplay__ZoneMainUI);
  AddDetourf(EQ_LoadingS__SetProgressBar);
  return;
}



---- InitializeMQ2Commands @ 100c8000 ----

/* WARNING: Function: __alloca_probe replaced with injection: alloca_probe */
/* WARNING: Globals starting with '_' overlap smaller symbols at the same address */

void InitializeMQ2Commands(void)

{
  int *piVar1;
  byte bVar2;
  int iVar3;
  byte *pbVar4;
  uint uVar5;
  byte *pbVar6;
  char *pcVar7;
  void *this;
  byte *pbVar8;
  int iVar9;
  int iVar10;
  int iVar11;
  bool bVar12;
  char *local_6030;
  code *local_602c [3];
  char *local_6020;
  code *local_601c;
  undefined4 local_6018;
  undefined4 local_6014;
  undefined4 local_6010;
  undefined4 local_600c;
  undefined4 local_6008;
  undefined4 local_6004;
  CHAR local_6000 [2048];
  char local_5800 [2048];
  byte local_5000 [20476];
  undefined4 uStack_4;
  
                    /* 0xc8000  779  InitializeMQ2Commands */
  uStack_4 = 0x100c800a;
  DebugSpew(0x1013a840);
  InitializeCriticalSection((LPCRITICAL_SECTION)&DAT_1017c024);
  AddDetourf(CEverQuest__InterpretCmd);
  iVar3 = EQADDR_CMDLIST;
  iVar9 = 0;
  piVar1 = (int *)(EQADDR_CMDLIST + 0xc);
  iVar11 = *piVar1;
  iVar10 = EQADDR_CMDLIST;
  while (iVar11 != 0) {
    pbVar8 = *(byte **)(iVar10 + 4);
    pbVar6 = &DAT_1013a858;
    pbVar4 = pbVar8;
    do {
      bVar2 = *pbVar4;
      bVar12 = bVar2 < *pbVar6;
      if (bVar2 != *pbVar6) {
LAB_100c8080:
        uVar5 = -(uint)bVar12 | 1;
        goto LAB_100c8085;
      }
      if (bVar2 == 0) break;
      bVar2 = pbVar4[1];
      bVar12 = bVar2 < pbVar6[1];
      if (bVar2 != pbVar6[1]) goto LAB_100c8080;
      pbVar4 = pbVar4 + 2;
      pbVar6 = pbVar6 + 2;
    } while (bVar2 != 0);
    uVar5 = 0;
LAB_100c8085:
    if (uVar5 == 0) {
      _cmdWho = *piVar1;
      AddCommand("/",*piVar1,1,1,1);
    }
    else {
      pcVar7 = "/whotarget";
      pbVar4 = pbVar8;
      do {
        bVar2 = *pbVar4;
        bVar12 = bVar2 < (byte)*pcVar7;
        if (bVar2 != *pcVar7) {
LAB_100c80d1:
          uVar5 = -(uint)bVar12 | 1;
          goto LAB_100c80d6;
        }
        if (bVar2 == 0) break;
        bVar2 = pbVar4[1];
        bVar12 = bVar2 < (byte)pcVar7[1];
        if (bVar2 != pcVar7[1]) goto LAB_100c80d1;
        pbVar4 = pbVar4 + 2;
        pcVar7 = pcVar7 + 2;
      } while (bVar2 != 0);
      uVar5 = 0;
LAB_100c80d6:
      if (uVar5 == 0) {
        cmdWhoTarget = *piVar1;
      }
      else {
        pcVar7 = "/location";
        pbVar4 = pbVar8;
        do {
          bVar2 = *pbVar4;
          bVar12 = bVar2 < (byte)*pcVar7;
          if (bVar2 != *pcVar7) {
LAB_100c8110:
            uVar5 = -(uint)bVar12 | 1;
            goto LAB_100c8115;
          }
          if (bVar2 == 0) break;
          bVar2 = pbVar4[1];
          bVar12 = bVar2 < (byte)pcVar7[1];
          if (bVar2 != pcVar7[1]) goto LAB_100c8110;
          pbVar4 = pbVar4 + 2;
          pcVar7 = pcVar7 + 2;
        } while (bVar2 != 0);
        uVar5 = 0;
LAB_100c8115:
        if (uVar5 == 0) {
          cmdLocation = *piVar1;
        }
        else {
          pbVar6 = &DAT_1013a87c;
          pbVar4 = pbVar8;
          do {
            bVar2 = *pbVar4;
            bVar12 = bVar2 < *pbVar6;
            if (bVar2 != *pbVar6) {
LAB_100c8150:
              uVar5 = -(uint)bVar12 | 1;
              goto LAB_100c8155;
            }
            if (bVar2 == 0) break;
            bVar2 = pbVar4[1];
            bVar12 = bVar2 < pbVar6[1];
            if (bVar2 != pbVar6[1]) goto LAB_100c8150;
            pbVar4 = pbVar4 + 2;
            pbVar6 = pbVar6 + 2;
          } while (bVar2 != 0);
          uVar5 = 0;
LAB_100c8155:
          if (uVar5 == 0) {
            cmdHelp = *piVar1;
          }
          else {
            pcVar7 = "/target";
            pbVar4 = pbVar8;
            do {
              bVar2 = *pbVar4;
              bVar12 = bVar2 < (byte)*pcVar7;
              if (bVar2 != *pcVar7) {
LAB_100c8190:
                uVar5 = -(uint)bVar12 | 1;
                goto LAB_100c8195;
              }
              if (bVar2 == 0) break;
              bVar2 = pbVar4[1];
              bVar12 = bVar2 < (byte)pcVar7[1];
              if (bVar2 != pcVar7[1]) goto LAB_100c8190;
              pbVar4 = pbVar4 + 2;
              pcVar7 = pcVar7 + 2;
            } while (bVar2 != 0);
            uVar5 = 0;
LAB_100c8195:
            if (uVar5 == 0) {
              _cmdTarget = *piVar1;
            }
            else {
              pcVar7 = "/charinfo";
              pbVar4 = pbVar8;
              do {
                bVar2 = *pbVar4;
                bVar12 = bVar2 < (byte)*pcVar7;
                if (bVar2 != *pcVar7) {
LAB_100c81d0:
                  uVar5 = -(uint)bVar12 | 1;
                  goto LAB_100c81d5;
                }
                if (bVar2 == 0) break;
                bVar2 = pbVar4[1];
                bVar12 = bVar2 < (byte)pcVar7[1];
                if (bVar2 != pcVar7[1]) goto LAB_100c81d0;
                pbVar4 = pbVar4 + 2;
                pcVar7 = pcVar7 + 2;
              } while (bVar2 != 0);
              uVar5 = 0;
LAB_100c81d5:
              if (uVar5 == 0) {
                cmdCharInfo = *piVar1;
              }
              else {
                pcVar7 = "/filter";
                pbVar4 = pbVar8;
                do {
                  bVar2 = *pbVar4;
                  bVar12 = bVar2 < (byte)*pcVar7;
                  if (bVar2 != *pcVar7) {
LAB_100c8210:
                    uVar5 = -(uint)bVar12 | 1;
                    goto LAB_100c8215;
                  }
                  if (bVar2 == 0) break;
                  bVar2 = pbVar4[1];
                  bVar12 = bVar2 < (byte)pcVar7[1];
                  if (bVar2 != pcVar7[1]) goto LAB_100c8210;
                  pbVar4 = pbVar4 + 2;
                  pcVar7 = pcVar7 + 2;
                } while (bVar2 != 0);
                uVar5 = 0;
LAB_100c8215:
                if (uVar5 == 0) {
                  cmdFilter = *piVar1;
                }
                else {
                  pcVar7 = "/doability";
                  pbVar4 = pbVar8;
                  do {
                    bVar2 = *pbVar4;
                    bVar12 = bVar2 < (byte)*pcVar7;
                    if (bVar2 != *pcVar7) {
LAB_100c8250:
                      uVar5 = -(uint)bVar12 | 1;
                      goto LAB_100c8255;
                    }
                    if (bVar2 == 0) break;
                    bVar2 = pbVar4[1];
                    bVar12 = bVar2 < (byte)pcVar7[1];
                    if (bVar2 != pcVar7[1]) goto LAB_100c8250;
                    pbVar4 = pbVar4 + 2;
                    pcVar7 = pcVar7 + 2;
                  } while (bVar2 != 0);
                  uVar5 = 0;
LAB_100c8255:
                  if (uVar5 == 0) {
                    cmdDoAbility = *piVar1;
                  }
                  else {
                    pcVar7 = "/cast";
                    pbVar4 = pbVar8;
                    do {
                      bVar2 = *pbVar4;
                      bVar12 = bVar2 < (byte)*pcVar7;
                      if (bVar2 != *pcVar7) {
LAB_100c8290:
                        uVar5 = -(uint)bVar12 | 1;
                        goto LAB_100c8295;
                      }
                      if (bVar2 == 0) break;
                      bVar2 = pbVar4[1];
                      bVar12 = bVar2 < (byte)pcVar7[1];
                      if (bVar2 != pcVar7[1]) goto LAB_100c8290;
                      pbVar4 = pbVar4 + 2;
                      pcVar7 = pcVar7 + 2;
                    } while (bVar2 != 0);
                    uVar5 = 0;
LAB_100c8295:
                    if (uVar5 == 0) {
                      cmdCast = *piVar1;
                    }
                    else {
                      pcVar7 = "/outputfile";
                      do {
                        bVar2 = *pbVar8;
                        bVar12 = bVar2 < (byte)*pcVar7;
                        if (bVar2 != *pcVar7) {
LAB_100c82c7:
                          uVar5 = -(uint)bVar12 | 1;
                          goto LAB_100c82cc;
                        }
                        if (bVar2 == 0) break;
                        bVar2 = pbVar8[1];
                        bVar12 = bVar2 < (byte)pcVar7[1];
                        if (bVar2 != pcVar7[1]) goto LAB_100c82c7;
                        pbVar8 = pbVar8 + 2;
                        pcVar7 = pcVar7 + 2;
                      } while (bVar2 != 0);
                      uVar5 = 0;
LAB_100c82cc:
                      if (uVar5 == 0) {
                        cmdOutputfile = *piVar1;
                      }
                    }
                  }
                }
              }
            }
          }
        }
      }
    }
    AddCommand(*(char **)(iVar10 + 4),*piVar1,1,1,1);
    iVar9 = iVar9 + 1;
    iVar10 = iVar3 + iVar9 * 0x1c;
    piVar1 = (int *)(iVar10 + 0xc);
    iVar11 = *(int *)(iVar10 + 0xc);
  }
  iVar10 = 0;
  local_6030 = "/superwho";
  local_602c[0] = SuperWho;
  iVar11 = 0;
  local_602c[1] = (code *)0x1;
  local_602c[2] = (code *)0x1;
  local_6020 = "/outputfile";
  local_601c = Outputfile;
  local_6018 = 1;
  local_6014 = 1;
  local_6010 = 0;
  local_600c = 0;
  local_6008 = 0;
  local_6004 = 1;
  do {
    iVar9 = *(int *)((int)local_602c + iVar11);
    if (iVar9 == 0) break;
    pcVar7 = *(char **)((int)&local_6030 + iVar11);
    RemoveCommand(pcVar7);
    AddCommand(pcVar7,iVar9,0,*(undefined4 *)((int)local_602c + iVar11 + 4),
               *(undefined4 *)((int)local_602c + iVar11 + 8));
    iVar10 = iVar10 + 1;
    iVar11 = iVar10 * 0x10;
  } while ((&local_6030)[iVar10 * 4] != (char *)0x0);
  AddAlias(&DAT_1013a8d4,"/duel");
  AddAlias(&DAT_1013a8e0,"/tell");
  AddAlias(&DAT_1013a8e4,"/who");
  AddAlias(&DAT_1013a8f4,"/anonymous");
  AddAlias(&DAT_1013a900,"/tap");
  AddAlias(&DAT_1013a910,"/consider");
  AddAlias(&DAT_1013a920,"/channel");
  AddAlias(&DAT_1013a934,"/feedback");
  AddAlias(&DAT_1013a944,"/fastdrop");
  AddAlias(&DAT_1013a950,"/msg");
  AddAlias((byte *)"/load","/loadspells");
  AddAlias(&DAT_1013a970,"/bazaar");
  AddAlias(&DAT_1013a974,"/bazaar");
  AddAlias(&DAT_1013a980,"/gsay");
  AddAlias(&DAT_1013a990,"/guildsay");
  AddAlias(&DAT_1013a99c,"/keys");
  AddAlias(&DAT_1013a9ac,"/reply");
  AddAlias((byte *)"/petcmd","/say #petcmd");
  AddAlias(&DAT_1013a9c8,"/say #petcmd");
  AddAlias((byte *)"/attackmode","/say #attackmode");
  AddAlias(&DAT_1013a9f0,"/say #attackmode");
  AddAlias((byte *)"/autoskill","/say #autoskill");
  AddAlias(&DAT_1013aa10,"/say #autoskill");
  AddAlias(&DAT_1013aa20,"/say #tim");
  AddAlias((byte *)"/newif","/if");
  _memset(local_5000,0,0x5000);
  _memset(local_5800,0,0x800);
  _memset(local_6000,0,0x800);
  FUN_10005510(this,local_6000,0x1013aa34);
  GetPrivateProfileStringA("Aliases",(LPCSTR)0x0,"",(LPSTR)local_5000,0x5000,local_6000);
  pbVar8 = local_5000;
  while (local_5000[0] != 0) {
    GetPrivateProfileStringA("Aliases",(LPCSTR)pbVar8,"",local_5800,0x800,local_6000);
    if (local_5800[0] != '\0') {
      AddAlias(pbVar8,local_5800);
    }
    do {
      bVar2 = *pbVar8;
      pbVar8 = pbVar8 + 1;
    } while (bVar2 != 0);
    local_5000[0] = *pbVar8;
  }
  return;
}



---- InitializeMQ2Data @ 100d6700 ----

void InitializeMQ2Data(void)

{
                    /* 0xd6700  780  InitializeMQ2Data */
  AddMQ2Data((uint *)"Spawn",dataSpawn);
  AddMQ2Data((uint *)"Target",dataTarget);
  AddMQ2Data((uint *)&DAT_1013d270,dataCharacter);
  AddMQ2Data((uint *)"Spell",dataSpell);
  AddMQ2Data((uint *)"Switch",dataSwitch);
  AddMQ2Data((uint *)"Ground",dataGroundItem);
  AddMQ2Data((uint *)"Merchant",dataMerchant);
  AddMQ2Data((uint *)"Window",dataWindow);
  AddMQ2Data((uint *)"Macro",dataMacro);
  AddMQ2Data((uint *)"MacroQuest",dataMacroQuest);
  AddMQ2Data((uint *)&DAT_1013d2a0,dataMath);
  AddMQ2Data((uint *)&DAT_1013d268,dataZone);
  AddMQ2Data((uint *)"Group",dataGroup);
  AddMQ2Data((uint *)"String",dataString);
  AddMQ2Data((uint *)&DAT_1013d1fc,dataInt);
  AddMQ2Data((uint *)&DAT_1013d2b0,dataBool);
  AddMQ2Data((uint *)"Float",dataFloat);
  AddMQ2Data((uint *)"Corpse",dataCorpse);
  AddMQ2Data((uint *)&DAT_1013d2b8,dataIf);
  AddMQ2Data((uint *)"Cursor",dataCursor);
  AddMQ2Data((uint *)"NearestSpawn",dataNearestSpawn);
  AddMQ2Data((uint *)&DAT_1013d208,&LAB_100d69d0);
  AddMQ2Data((uint *)&DAT_1013abb4,dataTime);
  AddMQ2Data((uint *)"GameTime",dataGameTime);
  AddMQ2Data((uint *)&DAT_1013d2d0,dataIni);
  AddMQ2Data((uint *)"Heading",dataHeading);
  AddMQ2Data((uint *)"Defined",dataDefined);
  AddMQ2Data((uint *)"LastSpawn",dataLastSpawn);
  AddMQ2Data((uint *)"FindItem",dataFindItem);
  AddMQ2Data((uint *)"FindItemBank",dataFindItemBank);
  AddMQ2Data((uint *)"InvSlot",dataInvSlot);
  AddMQ2Data((uint *)"SelectedItem",dataSelectedItem);
  AddMQ2Data((uint *)"FindItemCount",dataFindItemCount);
  AddMQ2Data((uint *)"FindItemBankCount",dataFindItemBankCount);
  AddMQ2Data((uint *)"Skill",dataSkill);
  AddMQ2Data((uint *)"AltAbility",dataAltAbility);
  AddMQ2Data((uint *)&DAT_1013d338,dataRaid);
  AddMQ2Data((uint *)"NamingSpawn",dataNamingSpawn);
  AddMQ2Data((uint *)"SpawnCount",dataSpawnCount);
  AddMQ2Data((uint *)"LineOfSight",dataLineOfSight);
  AddMQ2Data((uint *)"Plugin",dataPlugin);
  AddMQ2Data((uint *)"Select",dataSelect);
  AddMQ2Data((uint *)"DoorTarget",dataDoorTarget);
  AddMQ2Data((uint *)"ItemTarget",dataItemTarget);
  AddMQ2Data((uint *)"DynamicZone",dataDynamicZone);
  AddMQ2Data((uint *)"Friends",dataFriends);
  return;
}



---- InitializeMQ2DataTypes @ 100e5a00 ----

void InitializeMQ2DataTypes(void)

{
  undefined4 *puVar1;
  
                    /* 0xe5a00  781  InitializeMQ2DataTypes */
  puVar1 = (undefined4 *)FUN_1003d106(0x54);
  FUN_1000f350(puVar1,"float");
  *puVar1 = MQ2FloatType::vftable;
  FUN_1000f4d0(puVar1,1,(uint *)&DAT_1013d61c);
  FUN_1000f4d0(puVar1,2,(uint *)"Centi");
  FUN_1000f4d0(puVar1,3,(uint *)"Milli");
  FUN_1000f4d0(puVar1,4,(uint *)&DAT_1013d1fc);
  FUN_1000f4d0(puVar1,5,(uint *)"Precision");
  pFloatType = puVar1;
  puVar1 = (undefined4 *)FUN_1003d106(0x54);
  FUN_1000f350(puVar1,"int");
  *puVar1 = MQ2IntType::vftable;
  FUN_1000f4d0(puVar1,1,(uint *)"Float");
  FUN_1000f4d0(puVar1,2,(uint *)&DAT_1013d550);
  FUN_1000f4d0(puVar1,3,(uint *)"Reverse");
  pIntType = puVar1;
  puVar1 = (undefined4 *)FUN_1003d106(0x54);
  FUN_1000f350(puVar1,"byte");
  *puVar1 = MQ2ByteType::vftable;
  pByteType = puVar1;
  puVar1 = (undefined4 *)FUN_1003d106(0x54);
  FUN_1000f350(puVar1,"string");
  *puVar1 = MQ2StringType::vftable;
  FUN_1000f4d0(puVar1,1,(uint *)&DAT_1013d588);
  FUN_1000f4d0(puVar1,2,(uint *)&DAT_1013d58c);
  FUN_1000f4d0(puVar1,3,(uint *)&DAT_1013d590);
  FUN_1000f4d0(puVar1,4,(uint *)"Right");
  FUN_1000f4d0(puVar1,5,(uint *)&DAT_1013d5a0);
  FUN_1000f4d0(puVar1,6,(uint *)"Length");
  FUN_1000f4d0(puVar1,7,(uint *)"Upper");
  FUN_1000f4d0(puVar1,8,(uint *)"Lower");
  FUN_1000f4d0(puVar1,9,(uint *)"Compare");
  FUN_1000f4d0(puVar1,10,(uint *)"CompareCS");
  FUN_1000f4d0(puVar1,0xb,(uint *)"Equal");
  FUN_1000f4d0(puVar1,0xc,(uint *)"NotEqual");
  FUN_1000f4d0(puVar1,0xd,(uint *)"EqualCS");
  FUN_1000f4d0(puVar1,0xe,(uint *)"NotEqualCS");
  FUN_1000f4d0(puVar1,0xf,(uint *)"Count");
  FUN_1000f4d0(puVar1,0x10,(uint *)"Token");
  FUN_1000f4d0(puVar1,0x11,(uint *)"Replace");
  pStringType = puVar1;
  puVar1 = (undefined4 *)FUN_1003d106(0x54);
  pSpawnType = FUN_1001acc0(puVar1);
  puVar1 = (undefined4 *)FUN_1003d106(0x54);
  pSpellType = FUN_1001bf30(puVar1);
  puVar1 = (undefined4 *)FUN_1003d106(0x54);
  FUN_1000f350(puVar1,"buff");
  *puVar1 = MQ2BuffType::vftable;
  FUN_1000f4d0(puVar1,1,(uint *)&DAT_1013d650);
  FUN_1000f4d0(puVar1,2,(uint *)"Level");
  FUN_1000f4d0(puVar1,3,(uint *)"Spell");
  FUN_1000f4d0(puVar1,4,(uint *)&DAT_1013e2f4);
  FUN_1000f4d0(puVar1,5,(uint *)"Duration");
  FUN_1000f4d0(puVar1,6,(uint *)&DAT_1013d940);
  FUN_1000f4d0(puVar1,7,(uint *)"Counters");
  pBuffType = puVar1;
  puVar1 = (undefined4 *)FUN_1003d106(0x54);
  pTicksType = FUN_1000f710(puVar1);
  puVar1 = (undefined4 *)FUN_1003d106(0x54);
  pCharacterType = FUN_1001b360(puVar1);
  puVar1 = (undefined4 *)FUN_1003d106(0x54);
  FUN_1000f350(puVar1,"class");
  *puVar1 = MQ2ClassType::vftable;
  FUN_1000f4d0(puVar1,1,(uint *)&DAT_1013d654);
  FUN_1000f4d0(puVar1,2,(uint *)"ShortName");
  FUN_1000f4d0(puVar1,3,(uint *)&DAT_1013d650);
  FUN_1000f4d0(puVar1,4,(uint *)"PureCaster");
  FUN_1000f4d0(puVar1,5,(uint *)"CanCast");
  FUN_1000f4d0(puVar1,6,(uint *)"DruidType");
  FUN_1000f4d0(puVar1,7,(uint *)"NecromancerType");
  FUN_1000f4d0(puVar1,8,(uint *)"ShamanType");
  FUN_1000f4d0(puVar1,9,(uint *)"ClericType");
  FUN_1000f4d0(puVar1,10,(uint *)"PetClass");
  FUN_1000f4d0(puVar1,0xb,(uint *)"HealerType");
  pClassType = puVar1;
  puVar1 = (undefined4 *)FUN_1003d106(0x54);
  FUN_1000f350(puVar1,"race");
  *puVar1 = MQ2RaceType::vftable;
  FUN_1000f4d0(puVar1,1,(uint *)&DAT_1013d654);
  FUN_1000f4d0(puVar1,2,(uint *)&DAT_1013d650);
  pRaceType = puVar1;
  puVar1 = (undefined4 *)FUN_1003d106(0x54);
  FUN_1000f350(puVar1,"ground");
  *puVar1 = MQ2GroundType::vftable;
  FUN_1000f4d0(puVar1,1,(uint *)&DAT_1013d650);
  FUN_1000f4d0(puVar1,2,(uint *)"Distance");
  FUN_1000f4d0(puVar1,3,(uint *)&DAT_1013d65c);
  FUN_1000f4d0(puVar1,4,(uint *)&DAT_1013d660);
  FUN_1000f4d0(puVar1,5,(uint *)&DAT_1013d664);
  FUN_1000f4d0(puVar1,6,(uint *)"Heading");
  FUN_1000f4d0(puVar1,7,(uint *)&DAT_1013d654);
  FUN_1000f4d0(puVar1,8,(uint *)"HeadingTo");
  FUN_1000f4d0(puVar1,0xc,(uint *)"LineOfSight");
  pGroundType = puVar1;
  puVar1 = (undefined4 *)FUN_1003d106(0x54);
  FUN_1000f350(puVar1,"switch");
  *puVar1 = MQ2SwitchType::vftable;
  FUN_1000f4d0(puVar1,1,(uint *)&DAT_1013d650);
  FUN_1000f4d0(puVar1,2,(uint *)"Distance");
  FUN_1000f4d0(puVar1,3,(uint *)&DAT_1013d65c);
  FUN_1000f4d0(puVar1,4,(uint *)&DAT_1013d660);
  FUN_1000f4d0(puVar1,5,(uint *)&DAT_1013d664);
  FUN_1000f4d0(puVar1,6,(uint *)"Heading");
  FUN_1000f4d0(puVar1,7,(uint *)"DefaultX");
  FUN_1000f4d0(puVar1,8,(uint *)"DefaultY");
  FUN_1000f4d0(puVar1,9,(uint *)"DefaultZ");
  FUN_1000f4d0(puVar1,10,(uint *)"DefaultHeading");
  FUN_1000f4d0(puVar1,0xb,(uint *)&DAT_1013e7b0);
  FUN_1000f4d0(puVar1,0xc,(uint *)"HeadingTo");
  FUN_1000f4d0(puVar1,0xd,(uint *)&DAT_1013d654);
  FUN_1000f4d0(puVar1,0x14,(uint *)"LineOfSight");
  pSwitchType = puVar1;
  puVar1 = (undefined4 *)FUN_1003d106(0x54);
  FUN_1000f350(puVar1,"macro");
  *puVar1 = MQ2MacroType::vftable;
  FUN_1000f4d0(puVar1,1,(uint *)&DAT_1013d654);
  FUN_1000f4d0(puVar1,2,(uint *)"RunTime");
  FUN_1000f4d0(puVar1,3,(uint *)"Paused");
  FUN_1000f4d0(puVar1,4,(uint *)"Return");
  FUN_1000f4d0(puVar1,5,(uint *)"Params");
  FUN_1000f4d0(puVar1,6,(uint *)"Param");
  pMacroType = puVar1;
  puVar1 = (undefined4 *)FUN_1003d106(0x54);
  FUN_1000f350(puVar1,"macroquest");
  *puVar1 = MQ2MacroQuestType::vftable;
  FUN_1000f4d0(puVar1,1,(uint *)"GameState");
  FUN_1000f4d0(puVar1,2,(uint *)"LoginName");
  FUN_1000f4d0(puVar1,3,(uint *)"Server");
  FUN_1000f4d0(puVar1,4,(uint *)"LastCommand");
  FUN_1000f4d0(puVar1,5,(uint *)"LastTell");
  FUN_1000f4d0(puVar1,6,(uint *)"Error");
  FUN_1000f4d0(puVar1,7,(uint *)"SyntaxError");
  FUN_1000f4d0(puVar1,8,(uint *)"MQ2DataError");
  FUN_1000f4d0(puVar1,9,(uint *)"Running");
  FUN_1000f4d0(puVar1,10,(uint *)"MouseX");
  FUN_1000f4d0(puVar1,0xb,(uint *)"MouseY");
  FUN_1000f4d0(puVar1,0xc,(uint *)"BuildDate");
  FUN_1000f4d0(puVar1,0xd,(uint *)&DAT_1013ea0c);
  FUN_1000f4d0(puVar1,0xe,(uint *)"ChatChannels");
  FUN_1000f4d0(puVar1,0xf,(uint *)"ChatChannel");
  FUN_1000f4d0(puVar1,0x10,(uint *)"ViewportX");
  FUN_1000f4d0(puVar1,0x11,(uint *)"ViewportY");
  FUN_1000f4d0(puVar1,0x12,(uint *)"ViewportXMax");
